trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
181,False,"{'a': 0.1, 'e': 0.9598946827597452}",25,0,-89.03776047446888,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
182,False,"{'a': 0.1, 'e': 0.9594533334070827}",25,0,-133.71372961440312,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
183,False,"{'a': 0.1, 'e': 0.9590096190983844}",25,0,-28.314171609773396,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
184,False,"{'a': 0.1, 'e': 0.9585635409273616}",30,0,-125.45553228534644,"{0: 17, 1: 3, 2: 7, 3: 3, 4: 0}",0
185,False,"{'a': 0.1, 'e': 0.9581150999935522}",20,0,-120.88555597842917,"{0: 9, 1: 2, 2: 8, 3: 0, 4: 1}",0
186,False,"{'a': 0.1, 'e': 0.9576642974023177}",30,4,-63.13305237207934,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 1}",1
187,False,"{'a': 0.1, 'e': 0.9572111342648416}",30,0,-171.4537856669546,"{0: 15, 1: 2, 2: 10, 3: 2, 4: 1}",1
188,False,"{'a': 0.1, 'e': 0.9567556116981252}",30,0,-211.74611583564024,"{0: 15, 1: 4, 2: 5, 3: 4, 4: 2}",0
189,False,"{'a': 0.1, 'e': 0.9562977308249859}",20,0,-99.3026045512756,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
190,False,"{'a': 0.1, 'e': 0.9558374927740542}",20,0,-221.61243196152688,"{0: 10, 1: 2, 2: 2, 3: 2, 4: 4}",1
191,False,"{'a': 0.1, 'e': 0.9553748986797704}",20,0,-123.45988020462465,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9549099496823826}",20,6,-50.466674836536825,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
193,False,"{'a': 0.1, 'e': 0.9544426469279434}",25,0,-17.48856972378087,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
194,False,"{'a': 0.1, 'e': 0.953972991568307}",20,0,-96.04150272100716,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
195,False,"{'a': 0.1, 'e': 0.9535009847611265}",30,12,-112.96294900218562,"{0: 10, 1: 0, 2: 5, 3: 2, 4: 1}",1
196,False,"{'a': 0.1, 'e': 0.9530266276698517}",30,1,-138.7586408371896,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 2}",1
197,False,"{'a': 0.1, 'e': 0.9525499214637247}",20,9,-38.47789783890284,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 0}",1
198,False,"{'a': 0.1, 'e': 0.9520708673177787}",25,0,-103.0009446896795,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
199,False,"{'a': 0.1, 'e': 0.9515894664128338}",30,12,-122.03601047657017,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 2}",1
200,False,"{'a': 0.1, 'e': 0.951105719935495}",25,0,-53.340948827771086,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 0}",0
201,False,"{'a': 0.1, 'e': 0.9506196290781486}",25,0,-125.56421661486658,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
202,False,"{'a': 0.1, 'e': 0.9501311950389598}",20,0,-96.88941449383184,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
203,False,"{'a': 0.1, 'e': 0.9496404190218695}",20,0,-156.11869220988171,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
204,False,"{'a': 0.1, 'e': 0.949147302236591}",20,0,-135.06394404619823,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
205,False,"{'a': 0.1, 'e': 0.948651845898608}",35,13,-80.61973009311004,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 0}",1
206,False,"{'a': 0.1, 'e': 0.9481540512291703}",20,0,-48.38278870889894,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
207,False,"{'a': 0.1, 'e': 0.9476539194552916}",20,0,-53.57524765915082,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
208,False,"{'a': 0.1, 'e': 0.9471514518097469}",30,0,-140.3803979216084,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
209,False,"{'a': 0.1, 'e': 0.946646649531068}",25,0,-116.29197956504852,"{0: 14, 1: 6, 2: 2, 3: 2, 4: 1}",0
210,False,"{'a': 0.1, 'e': 0.9461395138635421}",20,0,-71.98551207381877,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
211,False,"{'a': 0.1, 'e': 0.9456300460572075}",30,0,-138.30460002790932,"{0: 16, 1: 3, 2: 10, 3: 0, 4: 1}",0
212,False,"{'a': 0.1, 'e': 0.9451182473678511}",20,0,-99.6979055550236,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
213,False,"{'a': 0.1, 'e': 0.9446041190570053}",25,0,-82.66132789839226,"{0: 16, 1: 1, 2: 7, 3: 1, 4: 0}",0
214,False,"{'a': 0.1, 'e': 0.9440876623919446}",25,0,-119.85694374280834,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
215,False,"{'a': 0.1, 'e': 0.9435688786456831}",20,0,-112.89001972492201,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
216,False,"{'a': 0.1, 'e': 0.9430477690969702}",25,0,-148.3226578207972,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
217,False,"{'a': 0.1, 'e': 0.9425243350302888}",20,0,-163.6478026383586,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 3}",0
218,False,"{'a': 0.1, 'e': 0.9419985777358512}",35,3,-120.67023157656548,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 2}",1
219,False,"{'a': 0.1, 'e': 0.9414704985095962}",20,0,-125.43689459891496,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
220,False,"{'a': 0.1, 'e': 0.9409400986531861}",20,0,-111.81995792531363,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.9404073794740033}",20,0,-128.0417988027549,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
222,False,"{'a': 0.1, 'e': 0.9398723422851469}",25,16,-19.063576900086634,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
223,False,"{'a': 0.1, 'e': 0.93933498840543}",20,0,-118.34624007799752,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
224,False,"{'a': 0.1, 'e': 0.9387953191593756}",25,0,-119.79255763331537,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
225,False,"{'a': 0.1, 'e': 0.9382533358772145}",20,0,-79.99040606158853,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
226,False,"{'a': 0.1, 'e': 0.9377090398948807}",25,0,-39.7946731310401,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
227,False,"{'a': 0.1, 'e': 0.9371624325540094}",30,5,-134.0957765348028,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",1
228,False,"{'a': 0.1, 'e': 0.9366135152019325}",20,10,-45.435115714429216,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
229,False,"{'a': 0.1, 'e': 0.9360622891916762}",30,1,-110.41274468182598,"{0: 16, 1: 6, 2: 6, 3: 0, 4: 1}",1
230,False,"{'a': 0.1, 'e': 0.9355087558819573}",20,3,-24.453401212081616,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.1, 'e': 0.9349529166371795}",25,0,-138.60725902024944,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
232,False,"{'a': 0.1, 'e': 0.9343947728274309}",20,0,-112.7417512210086,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
233,False,"{'a': 0.1, 'e': 0.9338343258284799}",30,0,-85.3615821631701,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
234,False,"{'a': 0.1, 'e': 0.933271577021772}",20,0,-114.14996612953829,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
235,False,"{'a': 0.1, 'e': 0.9327065277944264}",20,0,-121.12121358820369,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
236,False,"{'a': 0.1, 'e': 0.9321391795392326}",25,0,-126.92532285049755,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
237,False,"{'a': 0.1, 'e': 0.9315695336546473}",30,16,-41.61898309676302,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
238,False,"{'a': 0.1, 'e': 0.93099759154479}",20,14,-0.24897459775906539,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.1, 'e': 0.9304233546194407}",20,0,-45.73033832809301,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
240,False,"{'a': 0.1, 'e': 0.9298468242940358}",30,0,-167.18429516980723,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
241,False,"{'a': 0.1, 'e': 0.9292680019896643}",25,0,-154.45177335349624,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
242,False,"{'a': 0.1, 'e': 0.9286868891330653}",20,0,-79.4522032934511,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
243,False,"{'a': 0.1, 'e': 0.9281034871566235}",20,0,-114.41341948817744,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
244,False,"{'a': 0.1, 'e': 0.927517797498366}",25,0,-97.81773002555259,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
245,False,"{'a': 0.1, 'e': 0.9269298216019592}",25,0,-66.58844642111427,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
246,False,"{'a': 0.1, 'e': 0.9263395609167044}",20,0,-113.42194913588465,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
247,False,"{'a': 0.1, 'e': 0.9257470168975349}",30,0,-158.6061420912923,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
248,False,"{'a': 0.1, 'e': 0.9251521910050122}",30,0,-76.21019523331493,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.9245550847053222}",20,0,-83.85592861595855,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
250,False,"{'a': 0.1, 'e': 0.9239556994702721}",20,4,-66.20111044873688,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
251,False,"{'a': 0.1, 'e': 0.9233540367772862}",30,2,-198.97831044047734,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 4}",1
252,False,"{'a': 0.1, 'e': 0.9227500981094026}",25,0,-56.1043808234166,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
253,False,"{'a': 0.1, 'e': 0.9221438849552692}",25,0,-5.385083283179623,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
254,False,"{'a': 0.1, 'e': 0.9215353988091408}",30,0,-207.01774072955067,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
255,False,"{'a': 0.1, 'e': 0.9209246411708745}",25,0,-167.76395108020728,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
256,False,"{'a': 0.1, 'e': 0.9203116135459264}",20,0,-88.8944869522373,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.919696317445348}",25,0,-113.70529987902096,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
258,False,"{'a': 0.1, 'e': 0.9190787543857823}",20,0,-81.14136808795148,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
259,False,"{'a': 0.1, 'e': 0.9184589258894604}",30,11,-52.44755654306572,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
260,False,"{'a': 0.1, 'e': 0.9178368334841971}",20,0,-55.45754035693481,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.9172124787033875}",25,0,-58.02132863670909,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
262,False,"{'a': 0.1, 'e': 0.9165858630860038}",25,12,-66.65389895349445,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
263,False,"{'a': 0.1, 'e': 0.91595698817659}",25,19,1.3416893381382,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.1, 'e': 0.9153258555252599}",25,0,-132.24212913109918,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
265,False,"{'a': 0.1, 'e': 0.914692466687692}",20,0,-99.01888247470394,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
266,False,"{'a': 0.1, 'e': 0.914056823225126}",25,0,-81.90207419217778,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
267,False,"{'a': 0.1, 'e': 0.9134189267043593}",20,0,-39.830604411536,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
268,False,"{'a': 0.1, 'e': 0.9127787786977426}",20,0,-94.11087032593022,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
269,False,"{'a': 0.1, 'e': 0.9121363807831764}",25,0,-139.31523774866315,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
270,False,"{'a': 0.1, 'e': 0.9114917345441071}",30,13,-11.466468359076417,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.1, 'e': 0.9108448415695228}",20,5,-24.621521459347385,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
272,False,"{'a': 0.1, 'e': 0.9101957034539497}",20,0,-124.26244505461665,"{0: 12, 1: 2, 2: 1, 3: 4, 4: 1}",0
273,False,"{'a': 0.1, 'e': 0.9095443217974479}",30,0,-110.07536685823057,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
274,False,"{'a': 0.1, 'e': 0.908890698205608}",25,0,-108.43646774048605,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
275,False,"{'a': 0.1, 'e': 0.9082348342895461}",30,12,-47.00988116258585,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.9075767316659011}",25,0,-110.44098623233178,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
277,False,"{'a': 0.1, 'e': 0.9069163919568297}",25,0,-147.75276042271017,"{0: 16, 1: 5, 2: 0, 3: 1, 4: 3}",0
278,False,"{'a': 0.1, 'e': 0.9062538167900029}",20,0,-60.67927145658928,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
279,False,"{'a': 0.1, 'e': 0.9055890077986021}",30,0,-135.51654640489141,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
280,False,"{'a': 0.1, 'e': 0.9049219666213144}",30,0,-185.8202678024936,"{0: 14, 1: 5, 2: 8, 3: 1, 4: 2}",0
281,False,"{'a': 0.1, 'e': 0.9042526949023293}",25,0,-159.38394753569486,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
282,False,"{'a': 0.1, 'e': 0.9035811942913344}",20,0,-161.80648838071755,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
283,False,"{'a': 0.1, 'e': 0.9029074664435112}",20,0,-92.21258557936864,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.9022315130195311}",25,0,-68.11312978605602,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
285,False,"{'a': 0.1, 'e': 0.9015533356855514}",20,0,-60.49338527254886,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
286,False,"{'a': 0.1, 'e': 0.900872936113211}",20,0,-157.14823116355947,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
287,False,"{'a': 0.1, 'e': 0.9001903159796265}",30,0,-56.83480430511585,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
288,False,"{'a': 0.1, 'e': 0.8995054769673879}",20,2,-25.906042734246437,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
289,False,"{'a': 0.1, 'e': 0.8988184207645545}",20,0,-79.0277181420355,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.898129149064651}",35,0,-146.89201665533017,"{0: 19, 1: 5, 2: 10, 3: 0, 4: 1}",0
291,False,"{'a': 0.1, 'e': 0.8974376635666625}",20,0,-115.85068061304179,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
292,False,"{'a': 0.1, 'e': 0.8967439659750317}",30,0,-206.18723783540952,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
293,False,"{'a': 0.1, 'e': 0.896048057999653}",20,0,-120.9976106535971,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
294,False,"{'a': 0.1, 'e': 0.89534994135587}",30,0,-150.66308075902703,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
295,False,"{'a': 0.1, 'e': 0.8946496177644697}",20,0,-86.91148339620146,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
296,False,"{'a': 0.1, 'e': 0.8939470889516796}",20,0,-101.78435361639254,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.8932423566491625}",25,0,-40.515054072513784,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
298,False,"{'a': 0.1, 'e': 0.8925354225940129}",20,0,-45.56923198072309,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
299,False,"{'a': 0.1, 'e': 0.8918262885287519}",20,0,-149.9670222989706,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
300,False,"{'a': 0.1, 'e': 0.891114956201324}",20,0,-36.07438990205695,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
301,False,"{'a': 0.1, 'e': 0.8904014273650916}",25,0,-139.1757545519097,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 2}",0
302,False,"{'a': 0.1, 'e': 0.8896857037788318}",20,0,-89.48495390137195,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
303,False,"{'a': 0.1, 'e': 0.8889677872067312}",20,0,-29.27668814119038,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.8882476794183819}",35,0,-182.3574003023132,"{0: 23, 1: 4, 2: 3, 3: 2, 4: 3}",0
305,False,"{'a': 0.1, 'e': 0.8875253821887774}",20,0,-130.24351580039024,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
306,False,"{'a': 0.1, 'e': 0.8868008972983078}",20,0,-122.78699163122022,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
307,False,"{'a': 0.1, 'e': 0.8860742265327554}",20,5,-93.58531805952687,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
308,False,"{'a': 0.1, 'e': 0.8853453716832905}",25,0,-152.42859098152172,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
309,False,"{'a': 0.1, 'e': 0.8846143345464674}",25,0,-105.77629328377519,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.8838811169242189}",25,0,-201.10054905727478,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
311,False,"{'a': 0.1, 'e': 0.8831457206238528}",20,0,-88.99653300157436,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
312,False,"{'a': 0.1, 'e': 0.8824081474580471}",25,0,-92.59556089639217,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
313,False,"{'a': 0.1, 'e': 0.8816683992448454}",25,0,-62.01193592313665,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
314,False,"{'a': 0.1, 'e': 0.8809264778076529}",35,0,-159.24089613647106,"{0: 19, 1: 5, 2: 8, 3: 2, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.8801823849752313}",20,0,-41.438722424775,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
316,False,"{'a': 0.1, 'e': 0.8794361225816946}",35,0,-177.28713955608936,"{0: 17, 1: 9, 2: 7, 3: 0, 4: 2}",0
317,False,"{'a': 0.1, 'e': 0.8786876924665045}",25,0,-163.30122926868953,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
318,False,"{'a': 0.1, 'e': 0.8779370964744663}",30,0,-74.14184371308986,"{0: 18, 1: 7, 2: 4, 3: 1, 4: 0}",0
319,False,"{'a': 0.1, 'e': 0.8771843364557234}",20,0,-79.09159668882242,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.8764294142657537}",25,0,-113.76696121639932,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
321,False,"{'a': 0.1, 'e': 0.8756723317653645}",30,0,-160.65975383849917,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
322,False,"{'a': 0.1, 'e': 0.8749130908206881}",20,10,-67.49178571332659,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
323,False,"{'a': 0.1, 'e': 0.8741516933031772}",20,0,-97.48668981613793,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
324,False,"{'a': 0.1, 'e': 0.8733881410896001}",20,0,-53.23460185357233,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
325,False,"{'a': 0.1, 'e': 0.8726224360620362}",20,0,-217.06648073062397,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 4}",0
326,False,"{'a': 0.1, 'e': 0.8718545801078713}",25,0,-72.5896340886892,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
327,False,"{'a': 0.1, 'e': 0.8710845751197934}",25,0,-209.18000965365104,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
328,False,"{'a': 0.1, 'e': 0.8703124229957875}",25,6,-111.78348907647212,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 1}",1
329,False,"{'a': 0.1, 'e': 0.8695381256391306}",25,0,-129.97187080888438,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
330,False,"{'a': 0.1, 'e': 0.8687616849583882}",20,6,-37.26228313320044,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
331,False,"{'a': 0.1, 'e': 0.8679831028674084}",20,0,-124.1731610167184,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
332,False,"{'a': 0.1, 'e': 0.8672023812853177}",35,6,-96.40162298632008,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 1}",1
333,False,"{'a': 0.1, 'e': 0.8664195221365165}",20,0,-63.59071807126057,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
334,False,"{'a': 0.1, 'e': 0.8656345273506739}",20,0,-100.30301854142425,"{0: 8, 1: 6, 2: 4, 3: 2, 4: 0}",0
335,False,"{'a': 0.1, 'e': 0.8648473988627231}",25,20,8.430701935219426,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.8640581386128567}",25,3,-117.97353313837422,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 2}",1
337,False,"{'a': 0.1, 'e': 0.863266748546522}",25,0,-91.96724607819715,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
338,False,"{'a': 0.1, 'e': 0.8624732306144158}",25,0,-31.762154599211016,"{0: 18, 1: 5, 2: 1, 3: 1, 4: 0}",0
339,False,"{'a': 0.1, 'e': 0.8616775867724802}",20,2,-127.1208152752703,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 2}",1
340,False,"{'a': 0.1, 'e': 0.8608798189818971}",20,0,-95.56536634296137,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
341,False,"{'a': 0.1, 'e': 0.8600799292090843}",25,0,-140.8529160976411,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
342,False,"{'a': 0.1, 'e': 0.8592779194256893}",25,0,-77.97764413590373,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
343,False,"{'a': 0.1, 'e': 0.8584737916085857}",30,0,-118.13505451253269,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.857667547739868}",25,13,-80.66263158854557,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 1}",1
345,False,"{'a': 0.1, 'e': 0.856859189806846}",20,0,-114.31080769286126,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
346,False,"{'a': 0.1, 'e': 0.8560487198020409}",25,0,-75.5090382774912,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
347,False,"{'a': 0.1, 'e': 0.8552361397231799}",25,0,-70.29254862624099,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
348,False,"{'a': 0.1, 'e': 0.8544214515731909}",25,0,-178.88944045492576,"{0: 15, 1: 3, 2: 2, 3: 2, 4: 3}",0
349,False,"{'a': 0.1, 'e': 0.8536046573601986}",20,0,-96.32525058921763,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
350,False,"{'a': 0.1, 'e': 0.8527857590975187}",25,7,-47.77925371371286,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 0}",1
351,False,"{'a': 0.1, 'e': 0.851964758803653}",20,0,-80.47294300904663,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
352,False,"{'a': 0.1, 'e': 0.8511416585022844}",25,0,-217.67789242016445,"{0: 11, 1: 2, 2: 8, 3: 1, 4: 3}",0
353,False,"{'a': 0.1, 'e': 0.8503164602222729}",25,0,-53.24258453743973,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
354,False,"{'a': 0.1, 'e': 0.8494891659976491}",25,8,0.3890675384825575,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.8486597778676102}",20,0,-134.48608998247275,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
356,False,"{'a': 0.1, 'e': 0.8478282978765144}",25,0,-46.50652722309856,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
357,False,"{'a': 0.1, 'e': 0.8469947280738764}",25,0,-88.88139834672839,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
358,False,"{'a': 0.1, 'e': 0.8461590705143621}",35,4,-198.94061111494273,"{0: 16, 1: 8, 2: 2, 3: 2, 4: 3}",1
359,False,"{'a': 0.1, 'e': 0.8453213272577833}",25,2,-100.3222257879538,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 1}",1
360,False,"{'a': 0.1, 'e': 0.844481500369093}",20,6,-34.589189985163756,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
361,False,"{'a': 0.1, 'e': 0.8436395919183799}",25,7,-111.86778647228083,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 2}",1
362,False,"{'a': 0.1, 'e': 0.8427956039808638}",25,0,-81.27091170686516,"{0: 18, 1: 4, 2: 0, 3: 2, 4: 1}",0
363,False,"{'a': 0.1, 'e': 0.8419495386368903}",20,0,-38.28202480074263,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
364,False,"{'a': 0.1, 'e': 0.8411013979719252}",25,0,-91.97276811416293,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
