trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
415,False,"{'a': 0.1, 'e': 0.05683232573993124}",25,15,16.52462622052895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.1, 'e': 0.056440968067042345}",20,6,12.180652691154844,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.1, 'e': 0.05605230535386406}",20,13,13.941875979029712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.1, 'e': 0.055666319042416444}",20,11,-24.634294644982607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.1, 'e': 0.055282990702513156}",35,17,31.18939415483644,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.1, 'e': 0.05490230203088147}",20,11,13.654198418132799,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.1, 'e': 0.054524234850288296}",20,10,18.39544423386817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.1, 'e': 0.05414877110867226}",30,22,14.979652052048758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.1, 'e': 0.05377589287828174}",35,1,51.56868467628679,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.1, 'e': 0.05340558235481886}",25,20,5.981701491420397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.1, 'e': 0.053037821856589375}",20,12,14.268359000353186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.1, 'e': 0.05267259382365835}",20,13,4.4893696661432125,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.1, 'e': 0.05230988081701174}",30,8,-28.52502980758455,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
428,False,"{'a': 0.1, 'e': 0.051949665517723766}",25,0,38.566415962555496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.1, 'e': 0.05159193072612984}",20,9,-20.175509938411967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
430,False,"{'a': 0.1, 'e': 0.05123665936100538}",20,15,10.80795875458952,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.1, 'e': 0.050883834458750235}",30,14,16.21253408294048,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.1, 'e': 0.05053343917257865}",20,12,13.127506260285614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.1, 'e': 0.05018545677171489}",25,13,24.922393563512514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.1, 'e': 0.049839870640594364}",25,19,13.005917253725741,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.1, 'e': 0.04949666427807027}",25,14,24.316306275032197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.1, 'e': 0.04915582129662568}",20,0,22.009355682257336,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
437,False,"{'a': 0.1, 'e': 0.048817325421591076}",20,9,19.518960984038994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.1, 'e': 0.04848116049036726}",25,11,27.10878418590597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.1, 'e': 0.04814731045165361}",20,5,31.376265834793653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.1, 'e': 0.04781575936468166}",20,15,8.080224401869337,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.1, 'e': 0.04748649139845397}",30,16,17.953816843118737,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.1, 'e': 0.04715949083098819}",20,9,19.910546063478215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.1, 'e': 0.0468347420485664}",25,11,25.392267059995028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.1, 'e': 0.04651222954498958}",35,23,20.556832600722856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.1, 'e': 0.04619193792083718}",20,10,15.602781533000366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.1, 'e': 0.04587385188273184}",20,9,17.518107523498514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.1, 'e': 0.04555795624260917}",20,10,17.593374314451655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.1, 'e': 0.045244235916992545}",20,6,12.242285237124241,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.1, 'e': 0.044932675926272876}",25,20,6.2785613101879445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.1, 'e': 0.04462326139399338}",20,0,19.145265417241365,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
451,False,"{'a': 0.1, 'e': 0.044315977546139244}",20,10,6.859216012142053,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.1, 'e': 0.04401080971043218}",25,18,13.15768426965345,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.1, 'e': 0.04370774331562989}",25,0,36.0999077483735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.1, 'e': 0.04340676389083026}",20,11,-3.5290130920446057,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.1, 'e': 0.04310785706478043}",20,11,22.37316442769109,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.1, 'e': 0.04281100856519059}",30,13,23.3474818019726,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.1, 'e': 0.042516204218052515}",20,0,16.672522216816883,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
458,False,"{'a': 0.1, 'e': 0.0422234299469627}",35,20,19.583768004340552,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.1, 'e': 0.041932671772450414}",25,11,24.7047133089023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.1, 'e': 0.04164391581130998}",20,9,21.37562075281484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.1, 'e': 0.04135714827593805}",25,16,16.763481744882856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.1, 'e': 0.041072355473675166}",30,10,36.09840445589976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.1, 'e': 0.04078952380615203}",20,14,12.374517273593845,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.1, 'e': 0.04050863976864016}",20,16,8.546010461684844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.1, 'e': 0.04022968994940708}",25,20,9.037394693420392,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.1, 'e': 0.03995266102907593}",30,21,19.860238852196417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.1, 'e': 0.03967753977998948}",25,12,10.321430247114805,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.1, 'e': 0.03940431306557855}",25,7,25.54394321850365,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.1, 'e': 0.03913296783973475}",25,2,32.12455265205912,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.1, 'e': 0.03886349114618755}",25,20,10.366757687530502,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.1, 'e': 0.03859587011788563}",25,20,9.551388877217853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.1, 'e': 0.038330091976382534}",20,7,9.577905508841503,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.1, 'e': 0.03806614403122648}",25,20,10.21706185553039,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.1, 'e': 0.03780401367935443}",20,15,13.076753542052561,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.1, 'e': 0.037543688404490363}",25,7,28.78872156747765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.1, 'e': 0.03728515577654754}",25,0,-1.4128832380515144,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
477,False,"{'a': 0.1, 'e': 0.03702840345103507}",30,16,25.217465767374012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.1, 'e': 0.03677341916846847}",20,9,19.49030877227305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.1, 'e': 0.03652019075378426}",25,3,23.628344980561987,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.1, 'e': 0.036268706115758664}",20,8,26.00310804018853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.1, 'e': 0.03601895324643026}",20,12,14.468003960259088,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.1, 'e': 0.035770920220526616}",20,8,15.987897498463314,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.1, 'e': 0.035524595194894884}",20,12,14.243189481911912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.1, 'e': 0.03527996640793631}",30,11,31.417039350358916,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.1, 'e': 0.035037022179044634}",30,23,11.06338956551632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.1, 'e': 0.034795750908048366}",20,14,11.45111481789677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.1, 'e': 0.03455614107465688}",25,2,35.65884335136783,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.1, 'e': 0.03431818123791038}",20,6,26.47457644901512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.1, 'e': 0.03408186003563356}",20,14,10.538272580098226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.1, 'e': 0.03384716618389314}",20,15,9.042937651457375,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.1, 'e': 0.03361408847645903}",35,13,37.28154835248516,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.1, 'e': 0.03338261578426925}",25,14,11.938333485749364,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.1, 'e': 0.03315273705489858}",20,6,24.44271240877377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.1, 'e': 0.03292444131203078}",20,12,16.401204638063458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.1, 'e': 0.03269771765493452}",25,10,30.75110363944551,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.1, 'e': 0.03247255525794287}",25,11,27.022853293337228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.1, 'e': 0.03224894336993641}",25,14,24.229891764040637,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.1, 'e': 0.032026871313829856}",25,14,20.063698728855844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.1, 'e': 0.031806328486062276}",30,18,22.702999727108796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.1, 'e': 0.031587304356090785}",25,19,12.446078404560371,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.1, 'e': 0.0313697884658877}",30,15,31.039693904751342,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.1, 'e': 0.031153770429441223}",25,8,28.430897451434983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.1, 'e': 0.030939239932259506}",25,8,4.450325381591399,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
504,False,"{'a': 0.1, 'e': 0.030726186730878156}",20,12,12.615097655045023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.1, 'e': 0.030514600652371115}",25,18,14.116889467291061,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.1, 'e': 0.03030447159386498}",25,17,18.252407467728837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.1, 'e': 0.030095789522056514}",25,13,24.180110675862434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.1, 'e': 0.029888544472733636}",20,15,9.587131933848319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.1, 'e': 0.029682726550299635}",30,17,23.6538203504659,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.1, 'e': 0.029478325927300663}",25,19,11.175918313705473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.1, 'e': 0.029275332843956496}",35,23,21.0321298515029,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.1, 'e': 0.02907373760769453}",25,12,25.252023797720078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.1, 'e': 0.02887353059268696}",20,2,25.502956208947282,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.1, 'e': 0.028674702239391177}",25,16,15.650885267539815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.1, 'e': 0.028477243054093306}",20,9,16.568381405997634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.1, 'e': 0.02828114360845491}",20,11,15.271756584675664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.1, 'e': 0.02808639453906279}",30,18,25.67770960553855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.1, 'e': 0.027892986546981906}",30,17,24.63408062965982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.1, 'e': 0.027700910397311367}",30,22,14.707341847746275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.1, 'e': 0.027510156918743464}",20,9,4.119687456659926,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.1, 'e': 0.02732071700312581}",25,8,31.602078178657674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.1, 'e': 0.027132581605026365}",20,5,31.046421016057536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.1, 'e': 0.026945741741301585}",20,12,15.304638648261612,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.1, 'e': 0.026760188490667476}",20,15,10.537334152022432,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.1, 'e': 0.026575912993273616}",30,8,37.581623867748476,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.1, 'e': 0.02639290645028012}",25,1,38.32760551751541,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.1, 'e': 0.0262111601234375}",30,12,12.016639751238245,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
528,False,"{'a': 0.1, 'e': 0.026030665334669436}",35,23,23.207388831201765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.1, 'e': 0.025851413465658418}",25,13,20.241896475933892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.1, 'e': 0.02567339595743422}",30,16,25.153077851397722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.1, 'e': 0.025496604309965233}",35,21,25.365276264967594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.1, 'e': 0.02532103008175261}",20,4,22.12108905351014,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.1, 'e': 0.025146664889427187}",25,11,21.97444007032479,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.1, 'e': 0.024973500407349192}",25,0,39.2107643459179,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.1, 'e': 0.024801528367210727}",25,13,21.267081123086577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.1, 'e': 0.024630740557640928}",30,12,28.996195723574328,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.1, 'e': 0.02446112882381397}",20,7,23.888937978583165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.1, 'e': 0.02429268506705958}",20,15,10.568993716873592,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.1, 'e': 0.02412540124447642}",25,16,14.156351760035227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.1, 'e': 0.023959269368548013}",20,0,28.902934287935416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.1, 'e': 0.023794281506761373}",30,7,24.875029515317014,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.1, 'e': 0.023630429781228233}",20,7,20.493698183757992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.1, 'e': 0.023467706368308885}",35,24,20.219327207519708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.1, 'e': 0.02330610349823862}",30,15,28.926503035200245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.1, 'e': 0.02314561345475673}",25,12,19.638718651077376,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.1, 'e': 0.022986228574738088}",25,0,41.30977379755339,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
547,False,"{'a': 0.1, 'e': 0.022827941247827218}",30,16,27.751459138472285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.1, 'e': 0.02267074391607493}",25,17,15.009193531942161,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.1, 'e': 0.022514629073577447}",30,24,13.280600614531052,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.1, 'e': 0.022359589266117995}",25,14,11.78569695930068,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.1, 'e': 0.02220561709081088}",20,8,17.727437858757117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.1, 'e': 0.022052705195748038}",20,11,17.861830419464916,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.1, 'e': 0.02190084627964796}",25,15,17.214957486779404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.1, 'e': 0.02175003309150707}",25,19,8.191754591555311,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.021600258430253542}",30,12,32.43977638680271,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.021451515144403403}",25,14,22.65835729101793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.1, 'e': 0.021303796131719118}",20,7,25.317790830750152,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.1, 'e': 0.021157094338870423}",25,12,21.675962708735906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.1, 'e': 0.021011402761097576}",20,13,13.996854606039522,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.1, 'e': 0.020866714441876866}",30,16,29.56639856852168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.1, 'e': 0.02072302247258848}",30,21,14.023597462912457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.1, 'e': 0.02058031999218659}",25,6,32.561902611028046,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.1, 'e': 0.02043860018687178}",20,6,18.64381640314573,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.1, 'e': 0.020297856289765694}",25,10,25.98817203692548,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.1, 'e': 0.020158081580587912}",20,10,18.425319446083734,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.1, 'e': 0.02001926938533509}",30,16,24.750171054481356,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.1, 'e': 0.019881413075962265}",20,6,27.018317212347966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.1, 'e': 0.01974450607006642}",25,5,32.67622810853107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.1, 'e': 0.01960854183057213}",25,20,8.448707567485373,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.1, 'e': 0.01947351386541945}",25,14,20.07664791157826,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.1, 'e': 0.019339415727253947}",20,0,-11.049279256125605,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
572,False,"{'a': 0.1, 'e': 0.019206241013118835}",25,9,30.402983136014754,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.1, 'e': 0.01907398336414924}",20,10,19.317348955986773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.1, 'e': 0.018942636465268593}",20,14,10.983508340905146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.1, 'e': 0.01881219404488707}",20,7,26.544340095722998,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.1, 'e': 0.01868264987460216}",25,6,38.718023509937446,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.1, 'e': 0.018553997768901247}",25,12,24.009991027796296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.01842623158486629}",30,18,22.98661410553592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.1, 'e': 0.018299345221880474}",30,11,26.210765341737048,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.1, 'e': 0.018173332621336937}",25,17,16.211039527470096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.018048187766349515}",30,22,13.912053089201503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.1, 'e': 0.017923904681465343}",20,0,35.09392656354727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.1, 'e': 0.01780047743237968}",25,11,25.271487366328724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.01767790012565241}",20,9,20.17510281501114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.017556166908426773}",25,0,16.856253728026868,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
586,False,"{'a': 0.1, 'e': 0.017435271968149785}",20,7,21.231760618577937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.1, 'e': 0.01731520953229481}",20,12,11.09977361913115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.1, 'e': 0.01719597386808581}",25,14,21.13676685439399,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.1, 'e': 0.01707755928222375}",30,18,22.20390940815758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.1, 'e': 0.016959960120614608}",20,9,21.14045156884623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.1, 'e': 0.01684317076809953}",30,23,12.689774229050652,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.1, 'e': 0.016727185648186663}",30,11,37.33925319288164,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.1, 'e': 0.01661199922278483}",20,6,24.90418402434253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.1, 'e': 0.016497605991939224}",20,10,16.742156450639946,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.01638400049356865}",30,16,28.86817612551882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.1, 'e': 0.016271177303204865}",20,12,15.912607633580484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.1, 'e': 0.01615913103373342}",20,7,26.959430052088095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.1, 'e': 0.016047856335136584}",20,13,11.799635912804074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.1, 'e': 0.015937347894237744}",25,12,26.01409931666804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.1, 'e': 0.015827600434447853}",20,13,10.842346107491016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
