trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
49,False,"{'a': 0.1, 'e': 0.9943165882128351}",25,0,-70.59397589520718,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
50,False,"{'a': 0.1, 'e': 0.9940827084210384}",25,0,-217.0954277735535,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
51,False,"{'a': 0.1, 'e': 0.9938441415667418}",20,0,-74.98774337500889,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
52,False,"{'a': 0.1, 'e': 0.9936008899130842}",30,0,-202.82716006644915,"{0: 18, 1: 4, 2: 4, 3: 0, 4: 4}",0
53,False,"{'a': 0.1, 'e': 0.993352955767646}",20,0,-90.22760583161497,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.1, 'e': 0.9931003414824282}",25,0,-230.86105170475759,"{0: 12, 1: 5, 2: 2, 3: 2, 4: 4}",0
55,False,"{'a': 0.1, 'e': 0.9928430494538287}",30,0,-204.55334019456402,"{0: 14, 1: 4, 2: 8, 3: 2, 4: 2}",0
56,False,"{'a': 0.1, 'e': 0.9925810821226211}",25,0,-187.80919651687108,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
57,False,"{'a': 0.1, 'e': 0.9923144419739299}",20,0,-99.96047566022195,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
58,False,"{'a': 0.1, 'e': 0.9920431315372085}",30,3,-217.9481306741091,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 3}",1
59,False,"{'a': 0.1, 'e': 0.9917671533862139}",25,0,-111.83125724545084,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
60,False,"{'a': 0.1, 'e': 0.9914865101389834}",20,5,-113.90981616473042,"{0: 6, 1: 2, 2: 5, 3: 1, 4: 1}",1
61,False,"{'a': 0.1, 'e': 0.9912012044578089}",30,0,-134.5745073125013,"{0: 15, 1: 6, 2: 6, 3: 3, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.9909112390492123}",30,0,-159.95418185133974,"{0: 12, 1: 7, 2: 8, 3: 3, 4: 0}",0
63,False,"{'a': 0.1, 'e': 0.9906166166639189}",30,0,-177.57604250008833,"{0: 16, 1: 5, 2: 5, 3: 2, 4: 2}",0
64,False,"{'a': 0.1, 'e': 0.9903173400968325}",20,9,-92.62354022503415,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
65,False,"{'a': 0.1, 'e': 0.990013412187008}",30,0,-143.98365749980712,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
66,False,"{'a': 0.1, 'e': 0.989704835817625}",30,0,-257.6403589254037,"{0: 14, 1: 4, 2: 7, 3: 1, 4: 4}",0
67,False,"{'a': 0.1, 'e': 0.9893916139159599}",30,0,-148.6875330737325,"{0: 18, 1: 0, 2: 9, 3: 2, 4: 1}",0
68,False,"{'a': 0.1, 'e': 0.9890737494533586}",30,0,-161.5158105343056,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
69,False,"{'a': 0.1, 'e': 0.9887512454452082}",20,0,-40.4223869453641,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
70,False,"{'a': 0.1, 'e': 0.9884241049509084}",20,0,-165.9772826911328,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
71,False,"{'a': 0.1, 'e': 0.9880923310738421}",20,0,-97.71826489559038,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
72,False,"{'a': 0.1, 'e': 0.9877559269613467}",20,2,-107.01397739973159,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 2}",1
73,False,"{'a': 0.1, 'e': 0.9874148958046838}",25,12,-67.83549202087201,"{0: 6, 1: 1, 2: 5, 3: 1, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.9870692408390085}",20,0,-136.66369098461115,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
75,False,"{'a': 0.1, 'e': 0.9867189653433395}",20,0,-125.09370327017885,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
76,False,"{'a': 0.1, 'e': 0.9863640726405278}",20,0,-192.22579964600737,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 3}",0
77,False,"{'a': 0.1, 'e': 0.9860045660972248}",30,0,-216.58523219512455,"{0: 14, 1: 5, 2: 7, 3: 1, 4: 3}",0
78,False,"{'a': 0.1, 'e': 0.9856404491238506}",20,0,-93.04279239404316,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
79,False,"{'a': 0.1, 'e': 0.9852717251745619}",25,1,-152.51121079162428,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 2}",1
80,False,"{'a': 0.1, 'e': 0.9848983977472187}",30,0,-197.23703101891675,"{0: 19, 1: 2, 2: 3, 3: 3, 4: 3}",0
81,False,"{'a': 0.1, 'e': 0.9845204703833514}",20,0,3.062320335474185,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
82,False,"{'a': 0.1, 'e': 0.9841379466681275}",25,0,-175.06927707736983,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
83,False,"{'a': 0.1, 'e': 0.9837508302303171}",20,0,-136.7363686493028,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
84,False,"{'a': 0.1, 'e': 0.9833591247422585}",30,0,-124.56316572440167,"{0: 16, 1: 6, 2: 6, 3: 1, 4: 1}",0
85,False,"{'a': 0.1, 'e': 0.9829628339198239}",25,0,-176.48595293075638,"{0: 10, 1: 5, 2: 8, 3: 0, 4: 2}",0
86,False,"{'a': 0.1, 'e': 0.9825619615223834}",25,0,-180.51348994225492,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
87,False,"{'a': 0.1, 'e': 0.98215651135277}",25,0,-89.86838088609173,"{0: 17, 1: 2, 2: 2, 3: 4, 4: 0}",0
88,False,"{'a': 0.1, 'e': 0.9817464872572432}",25,0,-239.3059348471552,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 5}",0
89,False,"{'a': 0.1, 'e': 0.9813318931254524}",30,0,-92.26258148442568,"{0: 18, 1: 6, 2: 4, 3: 2, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.9809127328904004}",20,0,-117.77564059827831,"{0: 8, 1: 5, 2: 6, 3: 0, 4: 1}",0
91,False,"{'a': 0.1, 'e': 0.9804890105284056}",25,0,-109.87842262044664,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
92,False,"{'a': 0.1, 'e': 0.9800607300590647}",25,0,-122.94872353192012,"{0: 11, 1: 4, 2: 8, 3: 2, 4: 0}",0
93,False,"{'a': 0.1, 'e': 0.9796278955452141}",20,0,-115.09243647794109,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
94,False,"{'a': 0.1, 'e': 0.9791905110928922}",30,0,-90.2139139333446,"{0: 19, 1: 7, 2: 3, 3: 0, 4: 1}",0
95,False,"{'a': 0.1, 'e': 0.9787485808512995}",20,7,-127.19257758170282,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 2}",1
96,False,"{'a': 0.1, 'e': 0.9783021090127597}",25,0,-173.92478902161298,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
97,False,"{'a': 0.1, 'e': 0.9778510998126799}",20,0,-142.0113010485867,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
98,False,"{'a': 0.1, 'e': 0.9773955575295104}",30,2,-183.4320943987918,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 3}",1
99,False,"{'a': 0.1, 'e': 0.976935486484704}",20,0,-232.77392262421,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
100,False,"{'a': 0.1, 'e': 0.9764708910426754}",20,0,-106.39890569235592,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
101,False,"{'a': 0.1, 'e': 0.9760017756107591}",20,0,-97.7294524854085,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
102,False,"{'a': 0.1, 'e': 0.9755281446391684}",30,0,-126.48350494201908,"{0: 16, 1: 4, 2: 8, 3: 2, 4: 0}",0
103,False,"{'a': 0.1, 'e': 0.9750500026209525}",30,0,-196.0196047337682,"{0: 16, 1: 3, 2: 8, 3: 0, 4: 3}",0
104,False,"{'a': 0.1, 'e': 0.9745673540919544}",20,0,-145.01373391099457,"{0: 9, 1: 1, 2: 5, 3: 5, 4: 0}",0
105,False,"{'a': 0.1, 'e': 0.9740802036307672}",20,0,-100.21063732285465,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
106,False,"{'a': 0.1, 'e': 0.9735885558586916}",25,0,-51.553203763206525,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
107,False,"{'a': 0.1, 'e': 0.9730924154396914}",25,0,-115.36755779241454,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.9725917870803491}",20,0,-109.23062982369822,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
109,False,"{'a': 0.1, 'e': 0.9720866755298221}",20,0,-66.46991079944628,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
110,False,"{'a': 0.1, 'e': 0.9715770855797966}",20,0,-143.62199592660917,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
111,False,"{'a': 0.1, 'e': 0.971063022064443}",20,0,-75.45287265786507,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
112,False,"{'a': 0.1, 'e': 0.9705444898603695}",20,7,-57.15546332996376,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
113,False,"{'a': 0.1, 'e': 0.9700214938865761}",20,0,-66.11842282484893,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
114,False,"{'a': 0.1, 'e': 0.969494039104408}",30,0,-115.89052595801935,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
115,False,"{'a': 0.1, 'e': 0.9689621305175082}",30,0,-255.50939742413465,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 5}",0
116,False,"{'a': 0.1, 'e': 0.9684257731717704}",20,0,-124.27754205198747,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
117,False,"{'a': 0.1, 'e': 0.9678849721552908}",35,0,-176.33202701423554,"{0: 18, 1: 3, 2: 12, 3: 1, 4: 1}",0
118,False,"{'a': 0.1, 'e': 0.9673397325983202}",25,0,-184.67615784196292,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
119,False,"{'a': 0.1, 'e': 0.966790059673215}",20,9,-79.38744853187036,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
120,False,"{'a': 0.1, 'e': 0.9662359585943883}",25,0,-101.53041691126349,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
121,False,"{'a': 0.1, 'e': 0.9656774346182604}",20,0,-132.1404239410297,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
122,False,"{'a': 0.1, 'e': 0.9651144930432091}",25,0,-109.03741658198246,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.964547139209519}",20,0,-125.26967914252144,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
124,False,"{'a': 0.1, 'e': 0.9639753784993312}",25,0,-83.60272460576107,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
125,False,"{'a': 0.1, 'e': 0.9633992163365923}",25,0,-97.38754846332668,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
126,False,"{'a': 0.1, 'e': 0.9628186581870029}",20,0,-128.98966896721004,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
127,False,"{'a': 0.1, 'e': 0.9622337095579652}",25,0,-114.60028093354724,"{0: 16, 1: 3, 2: 2, 3: 3, 4: 1}",0
128,False,"{'a': 0.1, 'e': 0.9616443759985315}",30,3,-224.2649192640372,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 3}",1
129,False,"{'a': 0.1, 'e': 0.9610506630993514}",20,0,-122.12687474970437,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
130,False,"{'a': 0.1, 'e': 0.9604525764926184}",20,0,-56.224332433819185,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
131,False,"{'a': 0.1, 'e': 0.9598501218520169}",25,0,-142.75856209552393,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
132,False,"{'a': 0.1, 'e': 0.9592433048926681}",25,0,-22.355074184095095,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
133,False,"{'a': 0.1, 'e': 0.9586321313710756}",20,12,-1.0047892140773282,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.9580166070850715}",25,15,-43.94486351676764,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
135,False,"{'a': 0.1, 'e': 0.9573967378737609}",25,0,-142.0389792944979,"{0: 13, 1: 4, 2: 4, 3: 3, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.9567725296174663}",25,0,-151.40079113850314,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
137,False,"{'a': 0.1, 'e': 0.9561439882376721}",25,16,-45.99939493123655,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.1, 'e': 0.9555111196969687}",20,0,-107.00937697128151,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
139,False,"{'a': 0.1, 'e': 0.9548739299989955}",30,0,-205.5627398693419,"{0: 14, 1: 4, 2: 7, 3: 3, 4: 2}",0
140,False,"{'a': 0.1, 'e': 0.9542324251883838}",20,0,-103.99092458999321,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
141,False,"{'a': 0.1, 'e': 0.9535866113507003}",30,0,-81.58019975361421,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
142,False,"{'a': 0.1, 'e': 0.9529364946123886}",35,0,-300.4466596910391,"{0: 18, 1: 2, 2: 7, 3: 4, 4: 4}",0
143,False,"{'a': 0.1, 'e': 0.952282081140711}",25,0,-243.50700143272508,"{0: 11, 1: 3, 2: 6, 3: 1, 4: 4}",0
144,False,"{'a': 0.1, 'e': 0.9516233771436907}",20,11,-14.535403595129479,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.9509603888700524}",25,0,-77.52890255531577,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
146,False,"{'a': 0.1, 'e': 0.9502931226091629}",20,0,-53.242426403382986,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.949621584690972}",30,0,-235.02338261205887,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 4}",0
148,False,"{'a': 0.1, 'e': 0.948945781485952}",25,0,-125.13161905851602,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
149,False,"{'a': 0.1, 'e': 0.9482657194050372}",25,2,-46.089852533586466,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.9475814048995637}",20,0,-222.1761592975143,"{0: 6, 1: 2, 2: 6, 3: 4, 4: 2}",0
151,False,"{'a': 0.1, 'e': 0.946892844461207}",20,0,-14.858578360600141,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.9462000446219223}",25,4,-122.17478970758987,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 2}",1
153,False,"{'a': 0.1, 'e': 0.9455030119538803}",30,0,-139.25249130168427,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
154,False,"{'a': 0.1, 'e': 0.9448017530694068}",30,0,-152.42767880285408,"{0: 17, 1: 3, 2: 6, 3: 3, 4: 1}",0
155,False,"{'a': 0.1, 'e': 0.9440962746209187}",20,0,-19.480328836408017,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
156,False,"{'a': 0.1, 'e': 0.9433865833008613}",20,12,-40.990818968684884,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.1, 'e': 0.9426726858416452}",25,10,-78.16323531451914,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
158,False,"{'a': 0.1, 'e': 0.941954589015582}",20,0,-40.20450633887051,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
159,False,"{'a': 0.1, 'e': 0.9412322996348199}",25,0,-72.64415819947519,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
160,False,"{'a': 0.1, 'e': 0.9405058245512794}",25,0,-140.33719462451546,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
161,False,"{'a': 0.1, 'e': 0.9397751706565884}",20,0,-114.73683563778644,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
162,False,"{'a': 0.1, 'e': 0.9390403448820165}",30,0,-93.38631856256822,"{0: 18, 1: 7, 2: 4, 3: 0, 4: 1}",0
163,False,"{'a': 0.1, 'e': 0.9383013541984094}",25,0,-143.0605239419924,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
164,False,"{'a': 0.1, 'e': 0.9375582056161228}",25,0,-86.14927037122715,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
165,False,"{'a': 0.1, 'e': 0.9368109061849559}",20,0,-128.70478948753728,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
166,False,"{'a': 0.1, 'e': 0.9360594629940842}",20,0,-54.61138181277314,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
167,False,"{'a': 0.1, 'e': 0.935303883171993}",25,0,-91.04174324199101,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
168,False,"{'a': 0.1, 'e': 0.9345441738864089}",30,0,-124.36849998675683,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
169,False,"{'a': 0.1, 'e': 0.9337803423442325}",25,0,-77.7835793100886,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
170,False,"{'a': 0.1, 'e': 0.9330123957914696}",20,4,-34.2579787003616,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 0}",1
171,False,"{'a': 0.1, 'e': 0.9322403415131624}",20,0,-106.72512157428024,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
172,False,"{'a': 0.1, 'e': 0.9314641868333209}",25,0,-46.463391261739524,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",1
173,False,"{'a': 0.1, 'e': 0.9306839391148534}",20,0,-93.73462734866,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
174,False,"{'a': 0.1, 'e': 0.9298996057594955}",20,0,-63.1856581857665,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
175,False,"{'a': 0.1, 'e': 0.9291111942077415}",20,0,-105.00861576513158,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
176,False,"{'a': 0.1, 'e': 0.9283187119387728}",25,0,-44.92547690188125,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 0}",0
177,False,"{'a': 0.1, 'e': 0.9275221664703873}",20,0,-88.47480712121775,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
178,False,"{'a': 0.1, 'e': 0.926721565358928}",20,0,-177.03285861512938,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
179,False,"{'a': 0.1, 'e': 0.9259169161992111}",20,9,-30.96689661052469,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
180,False,"{'a': 0.1, 'e': 0.9251082266244544}",25,11,-101.65045850479429,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 2}",1
181,False,"{'a': 0.1, 'e': 0.9242955043062048}",20,0,-110.88873999977804,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
182,False,"{'a': 0.1, 'e': 0.9234787569542651}",30,0,-169.14969556005383,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",1
183,False,"{'a': 0.1, 'e': 0.922657992316621}",20,0,-164.81769837105278,"{0: 8, 1: 5, 2: 3, 3: 2, 4: 2}",0
184,False,"{'a': 0.1, 'e': 0.9218332181793685}",20,0,-159.1142899317254,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
185,False,"{'a': 0.1, 'e': 0.9210044423666384}",20,0,-80.73274561592243,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
186,False,"{'a': 0.1, 'e': 0.9201716727405234}",20,4,-38.55711618704162,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
187,False,"{'a': 0.1, 'e': 0.9193349172010032}",20,0,-129.5343892862131,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
188,False,"{'a': 0.1, 'e': 0.9184941836858691}",25,0,-52.3360640150339,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
189,False,"{'a': 0.1, 'e': 0.9176494801706494}",25,0,-107.12519625635827,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
190,False,"{'a': 0.1, 'e': 0.9168008146685331}",25,0,-145.01593541945124,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
191,False,"{'a': 0.1, 'e': 0.9159481952302941}",20,0,-150.13146477633126,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
192,False,"{'a': 0.1, 'e': 0.9150916299442153}",25,0,-109.71657494119161,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.9142311269360113}",20,0,-69.59014210331206,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
194,False,"{'a': 0.1, 'e': 0.9133666943687508}",25,0,-185.97478376176187,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
195,False,"{'a': 0.1, 'e': 0.9124983404427811}",25,0,-98.9849741384272,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
196,False,"{'a': 0.1, 'e': 0.911626073395648}",20,0,-85.14098344843316,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
197,False,"{'a': 0.1, 'e': 0.9107499015020191}",25,0,-94.76521019214563,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
198,False,"{'a': 0.1, 'e': 0.909869833073605}",25,16,-18.155602983785734,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.1, 'e': 0.9089858764590801}",20,14,13.43675445992994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.1, 'e': 0.908098040044004}",35,0,-183.20365366183836,"{0: 20, 1: 7, 2: 4, 3: 2, 4: 2}",0
201,False,"{'a': 0.1, 'e': 0.9072063322507411}",20,9,-40.02278254484406,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
202,False,"{'a': 0.1, 'e': 0.9063107615383819}",20,8,-42.38231060694342,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
203,False,"{'a': 0.1, 'e': 0.9054113364026612}",25,0,-245.79939987576392,"{0: 9, 1: 3, 2: 8, 3: 2, 4: 3}",0
204,False,"{'a': 0.1, 'e': 0.9045080653758795}",25,2,-139.63625822165625,"{0: 12, 1: 3, 2: 4, 3: 3, 4: 1}",1
205,False,"{'a': 0.1, 'e': 0.9036009570268198}",25,0,-115.3573540026981,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
206,False,"{'a': 0.1, 'e': 0.902690019960668}",25,0,-188.33221616939937,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
207,False,"{'a': 0.1, 'e': 0.9017752628189308}",20,0,-110.873011027753,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
208,False,"{'a': 0.1, 'e': 0.9008566942793534}",25,14,-39.95928705965331,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
209,False,"{'a': 0.1, 'e': 0.8999343230558376}",20,0,-12.785341710468549,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
210,False,"{'a': 0.1, 'e': 0.8990081578983589}",20,0,-81.52079116677912,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
211,False,"{'a': 0.1, 'e': 0.8980782075928833}",30,0,-171.0516611865899,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
212,False,"{'a': 0.1, 'e': 0.8971444809612845}",20,0,-57.79014532314423,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
213,False,"{'a': 0.1, 'e': 0.8962069868612598}",25,0,-158.03441411441662,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
214,False,"{'a': 0.1, 'e': 0.8952657341862462}",30,0,-137.94953822490928,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
215,False,"{'a': 0.1, 'e': 0.8943207318653361}",25,0,-106.53091076855932,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
216,False,"{'a': 0.1, 'e': 0.8933719888631924}",20,0,-157.06194639238012,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
217,False,"{'a': 0.1, 'e': 0.8924195141799635}",20,0,-148.75439143821248,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
218,False,"{'a': 0.1, 'e': 0.8914633168511981}",25,0,-177.05471653615749,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
219,False,"{'a': 0.1, 'e': 0.8905034059477595}",25,12,-52.503574930024236,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 1}",1
220,False,"{'a': 0.1, 'e': 0.8895397905757392}",20,0,-59.42182571522807,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
221,False,"{'a': 0.1, 'e': 0.888572479876371}",20,0,-15.474312473074747,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
222,False,"{'a': 0.1, 'e': 0.8876014830259435}",20,0,-134.4860546653166,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
223,False,"{'a': 0.1, 'e': 0.8866268092357144}",25,3,-175.3547880252754,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 2}",1
224,False,"{'a': 0.1, 'e': 0.8856484677518214}",20,0,-145.57069033676498,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
225,False,"{'a': 0.1, 'e': 0.8846664678551961}",20,0,-131.30324870256075,"{0: 9, 1: 5, 2: 3, 3: 2, 4: 1}",0
226,False,"{'a': 0.1, 'e': 0.8836808188614749}",20,11,-11.276868056640353,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.1, 'e': 0.882691530120911}",25,0,-101.63946448060508,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
228,False,"{'a': 0.1, 'e': 0.8816986110182856}",20,0,-131.899231319533,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
229,False,"{'a': 0.1, 'e': 0.8807020709728192}",20,0,-39.06867884525275,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
230,False,"{'a': 0.1, 'e': 0.8797019194380817}",25,0,-87.02253521447273,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
231,False,"{'a': 0.1, 'e': 0.8786981659019031}",25,8,-66.72201737045992,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
232,False,"{'a': 0.1, 'e': 0.8776908198862835}",20,2,-159.24701011740353,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 3}",1
